mousedown at (485, 149) on 2024-10-05T12:10:37.080Z
mouseup at (483, 149) on 2024-10-05T12:10:37.160Z
click at (483, 149) on 2024-10-05T12:10:37.161Z
mousedown at (526, 251) on 2024-10-05T12:10:39.288Z
mouseup at (68, 343) on 2024-10-05T12:10:43.160Z
click at (68, 343) on 2024-10-05T12:10:43.161Z
mousedown at (476, 433) on 2024-10-05T12:10:44.824Z
mouseup at (219, 378) on 2024-10-05T12:10:46.632Z
click at (219, 378) on 2024-10-05T12:10:46.633Z
mousedown at (273, 384) on 2024-10-05T12:10:48.128Z
mouseup at (408, 392) on 2024-10-05T12:10:48.784Z
click at (408, 392) on 2024-10-05T12:10:48.785Z
mousedown at (610, 522) on 2024-10-05T12:10:56.264Z
mouseup at (402, 532) on 2024-10-05T12:10:57.408Z
click at (402, 532) on 2024-10-05T12:10:57.409Z
mousedown at (494, 362) on 2024-10-05T12:26:14.896Z
mouseup at (534, 475) on 2024-10-05T12:26:15.168Z
click at (534, 475) on 2024-10-05T12:26:15.169Z
mousedown at (519, 459) on 2024-10-05T12:26:15.488Z
mouseup at (496, 445) on 2024-10-05T12:26:15.944Z
click at (496, 445) on 2024-10-05T12:26:15.945Z
mousedown at (477, 404) on 2024-10-05T12:26:18.257Z
mouseup at (475, 384) on 2024-10-05T12:26:18.665Z
click at (475, 384) on 2024-10-05T12:26:18.665Z
mousedown at (548, 74) on 2024-10-05T12:26:23.624Z
mouseup at (548, 74) on 2024-10-05T12:26:23.704Z
click at (548, 74) on 2024-10-05T12:26:23.705Z
mousedown at (463, 48) on 2024-10-05T12:26:25.768Z
mouseup at (463, 48) on 2024-10-05T12:26:25.841Z
click at (463, 48) on 2024-10-05T12:26:25.842Z
mousedown at (257, 167) on 2024-10-05T12:26:28.401Z
mouseup at (257, 167) on 2024-10-05T12:26:28.468Z
click at (257, 167) on 2024-10-05T12:26:28.468Z
mousedown at (344, 494) on 2024-10-05T12:26:31.737Z
mouseup at (344, 494) on 2024-10-05T12:26:31.825Z
click at (344, 494) on 2024-10-05T12:26:31.826Z
mousedown at (459, 555) on 2024-10-05T12:26:33.904Z
mouseup at (459, 555) on 2024-10-05T12:26:33.982Z
click at (459, 555) on 2024-10-05T12:26:33.982Z
mousedown at (482, 148) on 2024-10-05T12:26:39.168Z
mouseup at (482, 148) on 2024-10-05T12:26:39.240Z
click at (482, 148) on 2024-10-05T12:26:39.241Z
mousedown at (584, 222) on 2024-10-05T12:26:40.641Z
mouseup at (584, 222) on 2024-10-05T12:26:40.732Z
click at (584, 222) on 2024-10-05T12:26:40.733Z
mousedown at (217, 129) on 2024-10-05T12:26:44.017Z
mouseup at (217, 129) on 2024-10-05T12:26:44.098Z
click at (217, 129) on 2024-10-05T12:26:44.099Z
mousedown at (188, 262) on 2024-10-05T12:26:45.944Z
mouseup at (188, 262) on 2024-10-05T12:26:46.016Z
click at (188, 262) on 2024-10-05T12:26:46.017Z
mousedown at (433, 410) on 2024-10-05T12:26:49.368Z
mouseup at (433, 410) on 2024-10-05T12:26:49.440Z
click at (433, 410) on 2024-10-05T12:26:49.440Z
mousedown at (274, 340) on 2024-10-05T12:26:51.009Z
mouseup at (274, 340) on 2024-10-05T12:26:51.082Z
click at (274, 340) on 2024-10-05T12:26:51.082Z
mousedown at (209, 359) on 2024-10-05T12:27:02.289Z
mouseup at (209, 359) on 2024-10-05T12:27:02.355Z
mousedown at (287, 249) on 2024-10-05T12:27:09.312Z
mouseup at (287, 249) on 2024-10-05T12:27:09.377Z
click at (287, 249) on 2024-10-05T12:27:09.378Z
mousedown at (369, 240) on 2024-10-05T12:27:12.353Z
mouseup at (369, 240) on 2024-10-05T12:27:12.433Z
click at (369, 240) on 2024-10-05T12:27:12.434Z
mousedown at (360, 236) on 2024-10-05T12:27:15.194Z
mouseup at (360, 236) on 2024-10-05T12:27:15.276Z
click at (360, 236) on 2024-10-05T12:27:15.277Z
mousedown at (386, 23) on 2024-10-05T12:27:17.025Z
mouseup at (386, 23) on 2024-10-05T12:27:17.098Z
click at (386, 23) on 2024-10-05T12:27:17.099Z
mousedown at (582, 179) on 2024-10-05T13:15:09.435Z
mouseup at (582, 179) on 2024-10-05T13:15:09.488Z
click at (582, 179) on 2024-10-05T13:15:09.489Z
mousedown at (429, 362) on 2024-10-05T13:15:14.993Z
mouseup at (773, 429) on 2024-10-05T13:15:15.873Z
click at (773, 429) on 2024-10-05T13:15:15.875Z
mousedown at (585, 515) on 2024-10-05T13:15:16.945Z
mouseup at (76, 477) on 2024-10-05T13:15:17.425Z
click at (76, 477) on 2024-10-05T13:15:17.425Z
mousedown at (434, 341) on 2024-10-05T13:15:58.033Z
mouseup at (17, 366) on 2024-10-05T13:15:58.617Z
click at (17, 366) on 2024-10-05T13:15:58.618Z
mousedown at (582, 367) on 2024-10-05T13:16:01.040Z
mouseup at (297, 475) on 2024-10-05T13:16:01.976Z
click at (297, 475) on 2024-10-05T13:16:01.977Z
mousedown at (674, 435) on 2024-10-05T13:16:04.936Z
mouseup at (667, 336) on 2024-10-05T13:16:07.201Z
click at (667, 336) on 2024-10-05T13:16:07.202Z
mousedown at (609, 561) on 2024-10-05T13:16:07.833Z
mouseup at (214, 625) on 2024-10-05T13:16:10.073Z
click at (214, 625) on 2024-10-05T13:16:10.075Z
mousedown at (585, 417) on 2024-10-05T13:19:18.354Z
mouseup at (150, 499) on 2024-10-05T13:19:19.217Z
click at (150, 499) on 2024-10-05T13:19:19.218Z
mousedown at (507, 461) on 2024-10-05T13:19:20.697Z
mouseup at (325, 524) on 2024-10-05T13:19:21.560Z
click at (325, 524) on 2024-10-05T13:19:21.561Z
mousedown at (602, 363) on 2024-10-05T13:19:27.249Z
mouseup at (602, 363) on 2024-10-05T13:19:27.332Z
click at (602, 363) on 2024-10-05T13:19:27.336Z
mousedown at (624, 299) on 2024-10-05T13:19:29.953Z
mouseup at (624, 299) on 2024-10-05T13:19:30.048Z
click at (624, 299) on 2024-10-05T13:19:30.048Z
mousedown at (336, 243) on 2024-10-05T13:19:35.137Z
mouseup at (336, 243) on 2024-10-05T13:19:35.227Z
click at (336, 243) on 2024-10-05T13:19:35.228Z
mousedown at (296, 318) on 2024-10-05T13:19:37.761Z
mouseup at (296, 318) on 2024-10-05T13:19:37.840Z
click at (296, 318) on 2024-10-05T13:19:37.841Z
mousedown at (422, 444) on 2024-10-05T13:19:40.368Z
mouseup at (422, 444) on 2024-10-05T13:19:40.456Z
click at (422, 444) on 2024-10-05T13:19:40.457Z
mousedown at (473, 484) on 2024-10-05T13:19:42.249Z
mouseup at (473, 484) on 2024-10-05T13:19:42.320Z
click at (473, 484) on 2024-10-05T13:19:42.322Z
mousedown at (515, 468) on 2024-10-05T13:19:42.660Z
mouseup at (501, 434) on 2024-10-05T13:19:43.144Z
click at (501, 434) on 2024-10-05T13:19:43.145Z
mousedown at (526, 546) on 2024-10-05T13:19:44.785Z
mouseup at (673, 489) on 2024-10-05T13:19:46.080Z
click at (673, 489) on 2024-10-05T13:19:46.081Z
mousedown at (519, 476) on 2024-10-05T13:19:46.680Z
mouseup at (573, 497) on 2024-10-05T13:19:48.552Z
click at (573, 497) on 2024-10-05T13:19:48.553Z
mousedown at (429, 401) on 2024-10-05T13:25:02.689Z
mouseup at (398, 454) on 2024-10-05T13:25:03.617Z
click at (398, 454) on 2024-10-05T13:25:03.617Z
mousedown at (491, 282) on 2024-10-05T13:25:05.136Z
mouseup at (317, 270) on 2024-10-05T13:25:06.169Z
click at (317, 270) on 2024-10-05T13:25:06.169Z
mousedown at (401, 497) on 2024-10-05T13:25:06.824Z
mouseup at (267, 461) on 2024-10-05T13:25:08.768Z
click at (267, 461) on 2024-10-05T13:25:08.769Z
mousedown at (623, 215) on 2024-10-05T13:25:18.873Z
mouseup at (623, 215) on 2024-10-05T13:25:18.938Z
click at (623, 215) on 2024-10-05T13:25:18.939Z
mousedown at (631, 220) on 2024-10-05T13:25:19.912Z
mouseup at (631, 220) on 2024-10-05T13:25:19.972Z
click at (631, 220) on 2024-10-05T13:25:19.972Z
mousedown at (650, 243) on 2024-10-05T13:25:20.664Z
mouseup at (366, 307) on 2024-10-05T13:25:22.153Z
click at (366, 307) on 2024-10-05T13:25:22.154Z
mousedown at (462, 514) on 2024-10-05T13:25:23.968Z
mouseup at (462, 514) on 2024-10-05T13:25:24.028Z
click at (462, 514) on 2024-10-05T13:25:24.029Z
mousedown at (178, 366) on 2024-10-05T13:34:16.697Z
mouseup at (178, 366) on 2024-10-05T13:34:16.723Z
click at (178, 366) on 2024-10-05T13:34:16.725Z
mousedown at (182, 357) on 2024-10-05T13:34:18.410Z
mouseup at (182, 357) on 2024-10-05T13:34:18.419Z
click at (182, 357) on 2024-10-05T13:34:18.421Z
mousedown at (205, 353) on 2024-10-05T13:34:18.949Z
mouseup at (205, 353) on 2024-10-05T13:34:18.951Z
click at (205, 353) on 2024-10-05T13:34:18.953Z
mousedown at (200, 396) on 2024-10-05T13:34:22.317Z
mouseup at (200, 396) on 2024-10-05T13:34:22.323Z
click at (200, 396) on 2024-10-05T13:34:22.325Z
mousedown at (210, 428) on 2024-10-05T13:34:22.748Z
mouseup at (210, 428) on 2024-10-05T13:34:22.759Z
click at (210, 428) on 2024-10-05T13:34:22.762Z
mousedown at (210, 428) on 2024-10-05T13:34:22.917Z
mouseup at (210, 428) on 2024-10-05T13:34:22.919Z
click at (210, 428) on 2024-10-05T13:34:22.920Z
mousedown at (91, 490) on 2024-10-05T13:34:27.581Z
mouseup at (91, 490) on 2024-10-05T13:34:27.582Z
click at (91, 490) on 2024-10-05T13:34:27.585Z
mousedown at (84, 499) on 2024-10-05T13:34:28.102Z
mouseup at (84, 499) on 2024-10-05T13:34:28.104Z
click at (84, 499) on 2024-10-05T13:34:28.105Z
mousedown at (85, 506) on 2024-10-05T13:34:31.753Z
mouseup at (85, 506) on 2024-10-05T13:34:31.755Z
click at (85, 506) on 2024-10-05T13:34:31.760Z
mousedown at (94, 511) on 2024-10-05T13:34:32.319Z
mouseup at (94, 511) on 2024-10-05T13:34:32.321Z
click at (94, 511) on 2024-10-05T13:34:32.322Z
mousedown at (86, 494) on 2024-10-05T13:34:32.653Z
mouseup at (86, 494) on 2024-10-05T13:34:32.654Z
click at (86, 494) on 2024-10-05T13:34:32.656Z
mousedown at (86, 481) on 2024-10-05T13:34:32.812Z
mouseup at (86, 481) on 2024-10-05T13:34:32.818Z
click at (86, 481) on 2024-10-05T13:34:32.820Z
mousedown at (85, 496) on 2024-10-05T13:34:33.182Z
mouseup at (85, 496) on 2024-10-05T13:34:33.186Z
click at (85, 496) on 2024-10-05T13:34:33.187Z
mousedown at (74, 492) on 2024-10-05T13:34:35.282Z
mouseup at (74, 492) on 2024-10-05T13:34:35.285Z
click at (74, 492) on 2024-10-05T13:34:35.287Z
mousedown at (81, 495) on 2024-10-05T13:34:35.455Z
mouseup at (81, 495) on 2024-10-05T13:34:35.457Z
click at (81, 495) on 2024-10-05T13:34:35.461Z
mousedown at (84, 536) on 2024-10-05T13:34:35.637Z
mouseup at (84, 536) on 2024-10-05T13:34:35.647Z
click at (84, 536) on 2024-10-05T13:34:35.649Z
mousedown at (82, 528) on 2024-10-05T13:34:35.804Z
mouseup at (82, 528) on 2024-10-05T13:34:35.806Z
click at (82, 528) on 2024-10-05T13:34:35.808Z
mousedown at (187, 337) on 2024-10-05T13:34:38.103Z
mouseup at (187, 337) on 2024-10-05T13:34:38.104Z
click at (187, 337) on 2024-10-05T13:34:38.105Z
mousedown at (174, 332) on 2024-10-05T13:34:38.421Z
mouseup at (174, 332) on 2024-10-05T13:34:38.423Z
click at (174, 332) on 2024-10-05T13:34:38.425Z
mousedown at (170, 338) on 2024-10-05T13:34:38.822Z
mouseup at (170, 338) on 2024-10-05T13:34:38.823Z
click at (170, 338) on 2024-10-05T13:34:38.825Z
mousedown at (173, 334) on 2024-10-05T13:34:38.990Z
mouseup at (173, 334) on 2024-10-05T13:34:38.994Z
click at (173, 334) on 2024-10-05T13:34:38.996Z
mousedown at (220, 353) on 2024-10-05T13:34:40.405Z
mouseup at (220, 353) on 2024-10-05T13:34:40.408Z
click at (220, 353) on 2024-10-05T13:34:40.411Z
mousedown at (221, 349) on 2024-10-05T13:34:40.602Z
mouseup at (221, 349) on 2024-10-05T13:34:40.604Z
click at (221, 349) on 2024-10-05T13:34:40.605Z
mousedown at (230, 352) on 2024-10-05T13:34:40.907Z
mouseup at (230, 352) on 2024-10-05T13:34:40.909Z
click at (230, 352) on 2024-10-05T13:34:40.911Z
mousedown at (231, 346) on 2024-10-05T13:34:41.074Z
mouseup at (231, 346) on 2024-10-05T13:34:41.077Z
click at (231, 346) on 2024-10-05T13:34:41.079Z
mousedown at (238, 342) on 2024-10-05T13:34:41.252Z
mouseup at (238, 342) on 2024-10-05T13:34:41.255Z
click at (238, 342) on 2024-10-05T13:34:41.257Z
mousedown at (206, 366) on 2024-10-05T13:34:42.240Z
mouseup at (206, 366) on 2024-10-05T13:34:42.242Z
click at (206, 366) on 2024-10-05T13:34:42.243Z
mousedown at (220, 358) on 2024-10-05T13:34:42.786Z
mouseup at (220, 358) on 2024-10-05T13:34:42.788Z
click at (220, 358) on 2024-10-05T13:34:42.790Z
mousedown at (241, 365) on 2024-10-05T13:34:42.952Z
mouseup at (241, 365) on 2024-10-05T13:34:42.956Z
click at (241, 365) on 2024-10-05T13:34:42.957Z
mousedown at (236, 352) on 2024-10-05T13:34:43.123Z
mouseup at (236, 352) on 2024-10-05T13:34:43.125Z
click at (236, 352) on 2024-10-05T13:34:43.127Z
mousedown at (216, 336) on 2024-10-05T13:34:43.302Z
mouseup at (216, 336) on 2024-10-05T13:34:43.305Z
click at (216, 336) on 2024-10-05T13:34:43.307Z
mousedown at (200, 361) on 2024-10-05T13:34:43.469Z
mouseup at (200, 361) on 2024-10-05T13:34:43.472Z
click at (200, 361) on 2024-10-05T13:34:43.475Z
mousedown at (206, 362) on 2024-10-05T13:34:43.619Z
mouseup at (206, 362) on 2024-10-05T13:34:43.623Z
click at (206, 362) on 2024-10-05T13:34:43.625Z
mousedown at (245, 337) on 2024-10-05T13:34:43.789Z
mouseup at (245, 337) on 2024-10-05T13:34:43.792Z
click at (245, 337) on 2024-10-05T13:34:43.799Z
mousedown at (229, 334) on 2024-10-05T13:34:43.940Z
mouseup at (229, 334) on 2024-10-05T13:34:43.942Z
click at (229, 334) on 2024-10-05T13:34:43.946Z
mousedown at (210, 358) on 2024-10-05T13:34:45.199Z
mouseup at (210, 358) on 2024-10-05T13:34:45.206Z
click at (210, 358) on 2024-10-05T13:34:45.207Z
mousedown at (208, 344) on 2024-10-05T13:34:45.368Z
mouseup at (208, 344) on 2024-10-05T13:34:45.372Z
click at (208, 344) on 2024-10-05T13:34:45.373Z
mousedown at (226, 340) on 2024-10-05T13:34:45.674Z
mouseup at (226, 340) on 2024-10-05T13:34:45.676Z
click at (226, 340) on 2024-10-05T13:34:45.679Z
mousedown at (210, 338) on 2024-10-05T13:34:45.841Z
mouseup at (210, 338) on 2024-10-05T13:34:45.843Z
click at (210, 338) on 2024-10-05T13:34:45.844Z
mousedown at (200, 358) on 2024-10-05T13:34:46.004Z
mouseup at (200, 358) on 2024-10-05T13:34:46.006Z
click at (200, 358) on 2024-10-05T13:34:46.008Z
mousedown at (222, 446) on 2024-10-05T13:34:55.192Z
mouseup at (222, 446) on 2024-10-05T13:34:55.194Z
click at (222, 446) on 2024-10-05T13:34:55.196Z
mousedown at (270, 390) on 2024-10-05T13:34:55.392Z
mouseup at (270, 390) on 2024-10-05T13:34:55.395Z
click at (270, 390) on 2024-10-05T13:34:55.397Z
mousedown at (216, 456) on 2024-10-05T13:34:55.609Z
mouseup at (216, 456) on 2024-10-05T13:34:55.611Z
click at (216, 456) on 2024-10-05T13:34:55.613Z
mousedown at (152, 494) on 2024-10-05T13:34:55.777Z
mouseup at (152, 494) on 2024-10-05T13:34:55.779Z
click at (152, 494) on 2024-10-05T13:34:55.781Z
mousedown at (116, 578) on 2024-10-05T13:34:56.010Z
mouseup at (116, 578) on 2024-10-05T13:34:56.012Z
click at (116, 578) on 2024-10-05T13:34:56.014Z
mousedown at (143, 596) on 2024-10-05T13:34:56.155Z
mouseup at (143, 596) on 2024-10-05T13:34:56.157Z
click at (143, 596) on 2024-10-05T13:34:56.161Z
mousedown at (174, 578) on 2024-10-05T13:34:56.362Z
mouseup at (174, 578) on 2024-10-05T13:34:56.364Z
click at (174, 578) on 2024-10-05T13:34:56.366Z
mousedown at (194, 547) on 2024-10-05T13:34:56.545Z
mouseup at (194, 547) on 2024-10-05T13:34:56.550Z
click at (194, 547) on 2024-10-05T13:34:56.552Z
mousedown at (216, 520) on 2024-10-05T13:34:56.727Z
mouseup at (216, 520) on 2024-10-05T13:34:56.729Z
click at (216, 520) on 2024-10-05T13:34:56.732Z
mousedown at (228, 492) on 2024-10-05T13:35:02.878Z
mouseup at (228, 492) on 2024-10-05T13:35:02.885Z
click at (228, 492) on 2024-10-05T13:35:02.887Z
mousedown at (177, 488) on 2024-10-05T13:35:03.363Z
mouseup at (177, 488) on 2024-10-05T13:35:03.364Z
click at (177, 488) on 2024-10-05T13:35:03.366Z
mousedown at (214, 592) on 2024-10-05T13:35:03.724Z
mouseup at (214, 592) on 2024-10-05T13:35:03.727Z
click at (214, 592) on 2024-10-05T13:35:03.730Z
mousedown at (260, 601) on 2024-10-05T13:35:04.029Z
mouseup at (260, 601) on 2024-10-05T13:35:04.032Z
click at (260, 601) on 2024-10-05T13:35:04.034Z
mousedown at (302, 586) on 2024-10-05T13:35:04.345Z
mouseup at (302, 586) on 2024-10-05T13:35:04.347Z
click at (302, 586) on 2024-10-05T13:35:04.349Z
mousedown at (309, 549) on 2024-10-05T13:35:04.558Z
mouseup at (309, 549) on 2024-10-05T13:35:04.560Z
click at (309, 549) on 2024-10-05T13:35:04.563Z
mousedown at (310, 510) on 2024-10-05T13:35:04.759Z
mouseup at (310, 510) on 2024-10-05T13:35:04.761Z
click at (310, 510) on 2024-10-05T13:35:04.762Z
mousedown at (299, 486) on 2024-10-05T13:35:04.945Z
mouseup at (299, 486) on 2024-10-05T13:35:04.947Z
click at (299, 486) on 2024-10-05T13:35:04.949Z
mousedown at (270, 453) on 2024-10-05T13:35:05.195Z
mouseup at (270, 453) on 2024-10-05T13:35:05.197Z
click at (270, 453) on 2024-10-05T13:35:05.198Z
mousedown at (252, 436) on 2024-10-05T13:35:05.363Z
mouseup at (252, 436) on 2024-10-05T13:35:05.364Z
click at (252, 436) on 2024-10-05T13:35:05.366Z
mousedown at (232, 415) on 2024-10-05T13:35:05.562Z
mouseup at (232, 415) on 2024-10-05T13:35:05.564Z
click at (232, 415) on 2024-10-05T13:35:05.566Z
mousedown at (198, 428) on 2024-10-05T13:35:05.728Z
mouseup at (198, 428) on 2024-10-05T13:35:05.729Z
click at (198, 428) on 2024-10-05T13:35:05.731Z
mousedown at (173, 468) on 2024-10-05T13:35:05.897Z
mouseup at (173, 468) on 2024-10-05T13:35:05.899Z
click at (173, 468) on 2024-10-05T13:35:05.901Z
mousedown at (162, 527) on 2024-10-05T13:35:06.077Z
mouseup at (162, 527) on 2024-10-05T13:35:06.079Z
click at (162, 527) on 2024-10-05T13:35:06.081Z
mousedown at (134, 516) on 2024-10-05T13:35:06.274Z
mouseup at (134, 516) on 2024-10-05T13:35:06.276Z
click at (134, 516) on 2024-10-05T13:35:06.280Z
mousedown at (129, 461) on 2024-10-05T13:35:06.457Z
mouseup at (129, 461) on 2024-10-05T13:35:06.461Z
click at (129, 461) on 2024-10-05T13:35:06.464Z
mousedown at (153, 402) on 2024-10-05T13:35:06.629Z
mouseup at (153, 402) on 2024-10-05T13:35:06.631Z
click at (153, 402) on 2024-10-05T13:35:06.633Z
mousedown at (218, 393) on 2024-10-05T13:35:06.846Z
mouseup at (218, 393) on 2024-10-05T13:35:06.848Z
click at (218, 393) on 2024-10-05T13:35:06.850Z
mousedown at (243, 470) on 2024-10-05T13:35:07.013Z
mouseup at (243, 470) on 2024-10-05T13:35:07.015Z
click at (243, 470) on 2024-10-05T13:35:07.016Z
mousedown at (236, 527) on 2024-10-05T13:35:07.198Z
mouseup at (236, 527) on 2024-10-05T13:35:07.200Z
click at (236, 527) on 2024-10-05T13:35:07.202Z
mousedown at (222, 510) on 2024-10-05T13:35:07.392Z
mouseup at (222, 510) on 2024-10-05T13:35:07.397Z
click at (222, 510) on 2024-10-05T13:35:07.399Z
mousedown at (210, 474) on 2024-10-05T13:35:07.558Z
mouseup at (210, 474) on 2024-10-05T13:35:07.563Z
click at (210, 474) on 2024-10-05T13:35:07.565Z
mousedown at (219, 459) on 2024-10-05T13:35:07.710Z
mouseup at (219, 459) on 2024-10-05T13:35:07.713Z
click at (219, 459) on 2024-10-05T13:35:07.714Z
mousedown at (93, 487) on 2024-10-05T13:35:09.283Z
mouseup at (93, 487) on 2024-10-05T13:35:09.286Z
click at (93, 487) on 2024-10-05T13:35:09.288Z
mousedown at (98, 468) on 2024-10-05T13:35:09.665Z
mouseup at (98, 468) on 2024-10-05T13:35:09.667Z
click at (98, 468) on 2024-10-05T13:35:09.669Z
mousedown at (90, 454) on 2024-10-05T13:35:10.159Z
mouseup at (90, 454) on 2024-10-05T13:35:10.162Z
click at (90, 454) on 2024-10-05T13:35:10.163Z
mousedown at (85, 473) on 2024-10-05T13:35:10.339Z
mouseup at (85, 473) on 2024-10-05T13:35:10.345Z
click at (85, 473) on 2024-10-05T13:35:10.347Z
mousedown at (89, 494) on 2024-10-05T13:35:10.523Z
mouseup at (89, 494) on 2024-10-05T13:35:10.528Z
click at (89, 494) on 2024-10-05T13:35:10.531Z
mousedown at (83, 440) on 2024-10-05T13:35:10.784Z
mouseup at (83, 440) on 2024-10-05T13:35:10.789Z
click at (83, 440) on 2024-10-05T13:35:10.790Z
mousedown at (334, 437) on 2024-10-05T13:35:16.978Z
mouseup at (334, 437) on 2024-10-05T13:35:16.983Z
click at (334, 437) on 2024-10-05T13:35:16.984Z
mousedown at (319, 434) on 2024-10-05T13:35:17.549Z
mouseup at (319, 434) on 2024-10-05T13:35:17.551Z
click at (319, 434) on 2024-10-05T13:35:17.553Z
mousedown at (319, 435) on 2024-10-05T13:35:17.717Z
mouseup at (319, 435) on 2024-10-05T13:35:17.719Z
click at (319, 435) on 2024-10-05T13:35:17.720Z
mousedown at (134, 386) on 2024-10-05T13:35:19.751Z
mouseup at (134, 386) on 2024-10-05T13:35:19.754Z
click at (134, 386) on 2024-10-05T13:35:19.756Z
mousedown at (141, 384) on 2024-10-05T13:35:20.235Z
mouseup at (141, 384) on 2024-10-05T13:35:20.240Z
click at (141, 384) on 2024-10-05T13:35:20.243Z
mousedown at (137, 395) on 2024-10-05T13:35:20.415Z
mouseup at (137, 395) on 2024-10-05T13:35:20.417Z
click at (137, 395) on 2024-10-05T13:35:20.418Z
mousedown at (134, 402) on 2024-10-05T13:35:20.548Z
mouseup at (134, 402) on 2024-10-05T13:35:20.551Z
click at (134, 402) on 2024-10-05T13:35:20.553Z
mousedown at (322, 318) on 2024-10-05T13:35:16.657Z
mouseup at (322, 318) on 2024-10-05T13:35:16.746Z
click at (322, 318) on 2024-10-05T13:35:16.746Z
mousedown at (320, 326) on 2024-10-05T13:35:17.657Z
mouseup at (320, 326) on 2024-10-05T13:35:17.744Z
click at (320, 326) on 2024-10-05T13:35:17.745Z
mousedown at (616, 321) on 2024-10-05T13:35:22.105Z
mouseup at (616, 321) on 2024-10-05T13:35:22.197Z
click at (616, 321) on 2024-10-05T13:35:22.198Z
mousedown at (634, 255) on 2024-10-05T13:35:24.033Z
mouseup at (634, 255) on 2024-10-05T13:35:24.130Z
click at (634, 255) on 2024-10-05T13:35:24.131Z
mousedown at (630, 255) on 2024-10-05T13:35:24.424Z
mouseup at (630, 255) on 2024-10-05T13:35:24.528Z
click at (630, 255) on 2024-10-05T13:35:24.529Z
mousedown at (568, 347) on 2024-10-05T14:07:46.457Z
mouseup at (589, 455) on 2024-10-05T14:07:47.184Z
click at (589, 455) on 2024-10-05T14:07:47.185Z
mousedown at (521, 439) on 2024-10-05T14:07:49.881Z
mouseup at (502, 361) on 2024-10-05T14:07:50.760Z
click at (502, 361) on 2024-10-05T14:07:50.761Z
mousedown at (276, 393) on 2024-10-05T14:07:56.625Z
mouseup at (274, 385) on 2024-10-05T14:07:56.712Z
click at (274, 385) on 2024-10-05T14:07:56.713Z
mousedown at (411, 382) on 2024-10-05T14:08:02.928Z
mouseup at (411, 382) on 2024-10-05T14:08:02.996Z
click at (411, 382) on 2024-10-05T14:08:02.997Z
mousedown at (403, 396) on 2024-10-05T14:08:03.857Z
mouseup at (403, 396) on 2024-10-05T14:08:03.952Z
click at (403, 396) on 2024-10-05T14:08:03.953Z
mousedown at (552, 352) on 2024-10-05T14:10:38.537Z
mouseup at (552, 352) on 2024-10-05T14:10:38.600Z
click at (552, 352) on 2024-10-05T14:10:38.601Z
mousedown at (552, 352) on 2024-10-05T14:10:39.825Z
mouseup at (27, 348) on 2024-10-05T14:10:40.098Z
click at (27, 348) on 2024-10-05T14:10:40.099Z
mousedown at (566, 383) on 2024-10-05T14:10:41.792Z
mouseup at (532, 579) on 2024-10-05T14:10:43.304Z
click at (532, 579) on 2024-10-05T14:10:43.305Z
mousedown at (505, 281) on 2024-10-05T14:10:52.209Z
mouseup at (399, 178) on 2024-10-05T14:10:53.345Z
click at (399, 178) on 2024-10-05T14:10:53.346Z
mousedown at (614, 371) on 2024-10-05T14:10:55.304Z
mouseup at (318, 370) on 2024-10-05T14:10:56.500Z
click at (318, 370) on 2024-10-05T14:10:56.501Z
mousedown at (325, 452) on 2024-10-05T14:10:57.785Z
mouseup at (163, 471) on 2024-10-05T14:11:00.361Z
click at (163, 471) on 2024-10-05T14:11:00.362Z
mousedown at (595, 646) on 2024-10-05T14:11:08.208Z
mouseup at (312, 705) on 2024-10-05T14:11:08.936Z
click at (312, 705) on 2024-10-05T14:11:08.936Z
mousedown at (767, 604) on 2024-10-05T14:11:10.753Z
mouseup at (528, 773) on 2024-10-05T14:11:15.801Z
click at (528, 773) on 2024-10-05T14:11:15.802Z
mousedown at (714, 528) on 2024-10-05T14:11:16.737Z
mouseup at (493, 562) on 2024-10-05T14:11:17.544Z
click at (493, 562) on 2024-10-05T14:11:17.545Z
mousedown at (1189, 563) on 2024-10-05T15:57:56.719Z
mouseup at (1202, 661) on 2024-10-05T15:57:57.039Z
click at (1202, 661) on 2024-10-05T15:57:57.039Z
mousedown at (777, 663) on 2024-10-05T15:58:02.376Z
mouseup at (777, 663) on 2024-10-05T15:58:02.471Z
click at (777, 663) on 2024-10-05T15:58:02.471Z
mousedown at (1061, 197) on 2024-10-05T15:58:10.055Z
mouseup at (1061, 197) on 2024-10-05T15:58:10.143Z
click at (1061, 197) on 2024-10-05T15:58:10.143Z
mousedown at (963, 149) on 2024-10-05T15:58:14.056Z
mouseup at (963, 149) on 2024-10-05T15:58:14.174Z
click at (963, 149) on 2024-10-05T15:58:14.175Z
mousedown at (719, 275) on 2024-10-05T15:59:09.862Z
mouseup at (719, 275) on 2024-10-05T15:59:09.919Z
click at (719, 275) on 2024-10-05T15:59:09.919Z
mousedown at (665, 734) on 2024-10-05T15:59:14.670Z
mouseup at (665, 734) on 2024-10-05T15:59:14.734Z
click at (665, 734) on 2024-10-05T15:59:14.736Z
mousedown at (903, 762) on 2024-10-05T15:59:17.359Z
mouseup at (903, 762) on 2024-10-05T15:59:17.470Z
click at (903, 762) on 2024-10-05T15:59:17.470Z
mousedown at (828, 452) on 2024-10-05T16:00:31.574Z
mouseup at (828, 452) on 2024-10-05T16:00:31.646Z
click at (828, 452) on 2024-10-05T16:00:31.646Z
